Season,BankNumber,Bank,Player,Machine,RawScore,Points,EventDate
Season 17,1,Bank1,Joe Pastula,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Joe Wade,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Joe Wade,The Beatles,,,2022-11-08
Season 17,1,Bank1,Joe Wade,Kiss,,,2022-11-08
Season 17,1,Bank1,Joe Wade,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Joe Wade,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,John Anderson,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,John Anderson,The Beatles,,,2022-11-08
Season 17,1,Bank1,John Anderson,Kiss,,,2022-11-08
Season 17,1,Bank1,John Anderson,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,John Anderson,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Joseph Nebus,The Beatles,2499830.0,97.0,2022-11-08
Season 17,1,Bank1,Joseph Nebus,Medieval Madness,14397710.0,90.0,2022-11-08
Season 17,1,Bank1,Joseph Nebus,Kiss,15200520.0,91.0,2022-11-08
Season 17,1,Bank1,Joseph Nebus,Guardians of the Galaxy,66896790.0,95.0,2022-11-08
Season 17,1,Bank1,Joseph Nebus,The Walking Dead,190199130.0,100.0,2022-11-08
Season 17,1,Bank1,Josh Bauer,The Beatles,1912110.0,95.0,2022-11-08
Season 17,1,Bank1,Josh Bauer,The Walking Dead,15338190.0,92.0,2022-11-08
Season 17,1,Bank1,Josh Bauer,Kiss,20311270.0,94.0,2022-11-08
Season 17,1,Bank1,Josh Bauer,Medieval Madness,23970860.0,97.0,2022-11-08
Season 17,1,Bank1,Josh Bauer,Guardians of the Galaxy,159633680.0,98.0,2022-11-08
Season 17,1,Bank1,Lexi Couture,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Lexi Couture,The Beatles,,,2022-11-08
Season 17,1,Bank1,Lexi Couture,Kiss,,,2022-11-08
Season 17,1,Bank1,Lexi Couture,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Lexi Couture,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Linda Edgar,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Linda Edgar,The Beatles,,,2022-11-08
Season 17,1,Bank1,Linda Edgar,Kiss,,,2022-11-08
Season 17,1,Bank1,Linda Edgar,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Linda Edgar,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Mark Cutler,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Mark Cutler,The Beatles,,,2022-11-08
Season 17,1,Bank1,Mark Cutler,Kiss,,,2022-11-08
Season 17,1,Bank1,Mark Cutler,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Mark Cutler,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Mike Stewart Jr,The Beatles,1602110.0,93.0,2022-11-08
Season 17,1,Bank1,Mike Stewart Jr,Medieval Madness,19801440.0,94.0,2022-11-08
Season 17,1,Bank1,Mike Stewart Jr,Kiss,24810630.0,97.0,2022-11-08
Season 17,1,Bank1,Mike Stewart Jr,The Walking Dead,58934040.0,99.0,2022-11-08
Season 17,1,Bank1,Mike Stewart Jr,Guardians of the Galaxy,71053160.0,96.0,2022-11-08
Season 17,1,Bank1,Nate Freyling,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Nate Freyling,The Beatles,,,2022-11-08
Season 17,1,Bank1,Nate Freyling,Kiss,,,2022-11-08
Season 17,1,Bank1,Nate Freyling,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Nate Freyling,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Nate Timperley,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Nate Timperley,The Beatles,,,2022-11-08
Season 17,1,Bank1,Nate Timperley,Kiss,,,2022-11-08
Season 17,1,Bank1,Nate Timperley,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Nate Timperley,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Nick Couture,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Nick Couture,The Beatles,,,2022-11-08
Season 17,1,Bank1,Nick Couture,Kiss,,,2022-11-08
Season 17,1,Bank1,Nick Couture,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Nick Couture,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Patrick Svec,The Beatles,710660.0,88.0,2022-11-08
Season 17,1,Bank1,Patrick Svec,The Walking Dead,19064460.0,95.0,2022-11-08
Season 17,1,Bank1,Patrick Svec,Medieval Madness,23911350.0,96.0,2022-11-08
Season 17,1,Bank1,Patrick Svec,Kiss,53255530.0,98.0,2022-11-08
Season 17,1,Bank1,Patrick Svec,Guardians of the Galaxy,176626760.0,99.0,2022-11-08
Season 17,1,Bank1,Rick Knopik,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Rick Knopik,The Beatles,,,2022-11-08
Season 17,1,Bank1,Rick Knopik,Kiss,,,2022-11-08
Season 17,1,Bank1,Rick Knopik,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Rick Knopik,Medieval Madness,,,2022-11-08
Season 17,1,Bank1,Sam Stearley,The Beatles,2937740.0,100.0,2022-11-08
Season 17,1,Bank1,Sam Stearley,Kiss,9152440.0,89.0,2022-11-08
Season 17,1,Bank1,Sam Stearley,Guardians of the Galaxy,10334880.0,89.0,2022-11-08
Season 17,1,Bank1,Sam Stearley,Medieval Madness,15988090.0,92.0,2022-11-08
Season 17,1,Bank1,Sam Stearley,The Walking Dead,56102990.0,98.0,2022-11-08
Season 17,1,Bank1,Tim Treichel,The Beatles,946250.0,89.0,2022-11-08
Season 17,1,Bank1,Tim Treichel,The Walking Dead,10140780.0,90.0,2022-11-08
Season 17,1,Bank1,Tim Treichel,Medieval Madness,10894130.0,89.0,2022-11-08
Season 17,1,Bank1,Tim Treichel,Kiss,20221550.0,93.0,2022-11-08
Season 17,1,Bank1,Tim Treichel,Guardians of the Galaxy,240507330.0,100.0,2022-11-08
Season 17,1,Bank1,Todd Schuler,The Beatles,2936880.0,99.0,2022-11-08
Season 17,1,Bank1,Todd Schuler,Guardians of the Galaxy,3387560.0,87.0,2022-11-08
Season 17,1,Bank1,Todd Schuler,Medieval Madness,10173510.0,88.0,2022-11-08
Season 17,1,Bank1,Todd Schuler,The Walking Dead,11114560.0,91.0,2022-11-08
Season 17,1,Bank1,Todd Schuler,Kiss,11972960.0,90.0,2022-11-08
Season 17,1,Bank1,Wolff Martin,The Walking Dead,,,2022-11-08
Season 17,1,Bank1,Wolff Martin,The Beatles,,,2022-11-08
Season 17,1,Bank1,Wolff Martin,Kiss,,,2022-11-08
Season 17,1,Bank1,Wolff Martin,Guardians of the Galaxy,,,2022-11-08
Season 17,1,Bank1,Wolff Martin,Medieval Madness,,,2022-11-08
Season 17,2,Bank2,Abby Dremstedt,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Abby Dremstedt,The Munsters,,,2022-11-08
Season 17,2,Bank2,Abby Dremstedt,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Abby Dremstedt,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Abby Dremstedt,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Allen Robertson,The Munsters,6720150.0,86.0,2022-11-08
Season 17,2,Bank2,Allen Robertson,Elvira's House of Horrors,45938100.0,96.0,2022-11-08
Season 17,2,Bank2,Allen Robertson,Lord of the Rings,56313160.0,98.0,2022-11-08
Season 17,2,Bank2,Allen Robertson,Game of Thrones,1072196910.0,100.0,2022-11-08
Season 17,2,Bank2,Allen Robertson,Star Wars (2017),1126162760.0,99.0,2022-11-08
Season 17,2,Bank2,Biff Tate,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Biff Tate,The Munsters,,,2022-11-08
Season 17,2,Bank2,Biff Tate,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Biff Tate,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Biff Tate,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Brian Keillor,The Munsters,3426570.0,84.0,2022-11-08
Season 17,2,Bank2,Brian Keillor,Elvira's House of Horrors,3573620.0,80.0,2022-11-08
Season 17,2,Bank2,Brian Keillor,Lord of the Rings,17673960.0,90.0,2022-11-08
Season 17,2,Bank2,Brian Keillor,Star Wars (2017),132752130.0,86.0,2022-11-08
Season 17,2,Bank2,Brian Keillor,Game of Thrones,461389900.0,97.0,2022-11-08
Season 17,2,Bank2,Bryan Johnson,The Munsters,5042890.0,85.0,2022-11-08
Season 17,2,Bank2,Bryan Johnson,Lord of the Rings,5110980.0,81.0,2022-11-08
Season 17,2,Bank2,Bryan Johnson,Elvira's House of Horrors,6462370.0,85.0,2022-11-08
Season 17,2,Bank2,Bryan Johnson,Game of Thrones,56053430.0,87.0,2022-11-08
Season 17,2,Bank2,Bryan Johnson,Star Wars (2017),367487900.0,95.0,2022-11-08
Season 17,2,Bank2,Dan Nelson,Elvira's House of Horrors,4361700.0,82.0,2022-11-08
Season 17,2,Bank2,Dan Nelson,Lord of the Rings,12628620.0,88.0,2022-11-08
Season 17,2,Bank2,Dan Nelson,Game of Thrones,28720460.0,83.0,2022-11-08
Season 17,2,Bank2,Dan Nelson,The Munsters,34055820.0,98.0,2022-11-08
Season 17,2,Bank2,Dan Nelson,Star Wars (2017),185481120.0,89.0,2022-11-08
Season 17,2,Bank2,Danny Clark,The Munsters,10827160.0,89.0,2022-11-08
Season 17,2,Bank2,Danny Clark,Game of Thrones,72579520.0,90.0,2022-11-08
Season 17,2,Bank2,Danny Clark,Lord of the Rings,107681430.0,100.0,2022-11-08
Season 17,2,Bank2,Danny Clark,Elvira's House of Horrors,120279030.0,99.0,2022-11-08
Season 17,2,Bank2,Danny Clark,Star Wars (2017),773730820.0,98.0,2022-11-08
Season 17,2,Bank2,Derik Schimberg,The Munsters,14918050.0,95.0,2022-11-08
Season 17,2,Bank2,Derik Schimberg,Lord of the Rings,18405760.0,91.0,2022-11-08
Season 17,2,Bank2,Derik Schimberg,Elvira's House of Horrors,123491370.0,100.0,2022-11-08
Season 17,2,Bank2,Derik Schimberg,Star Wars (2017),209673000.0,93.0,2022-11-08
Season 17,2,Bank2,Derik Schimberg,Game of Thrones,256705800.0,94.0,2022-11-08
Season 17,2,Bank2,Donny Dingwell,Lord of the Rings,11735660.0,87.0,2022-11-08
Season 17,2,Bank2,Donny Dingwell,Elvira's House of Horrors,16651020.0,93.0,2022-11-08
Season 17,2,Bank2,Donny Dingwell,The Munsters,43498040.0,99.0,2022-11-08
Season 17,2,Bank2,Donny Dingwell,Game of Thrones,61259000.0,89.0,2022-11-08
Season 17,2,Bank2,Donny Dingwell,Star Wars (2017),205507540.0,90.0,2022-11-08
Season 17,2,Bank2,Heather Kendrick,The Munsters,10940830.0,90.0,2022-11-08
Season 17,2,Bank2,Heather Kendrick,Game of Thrones,23350120.0,82.0,2022-11-08
Season 17,2,Bank2,Heather Kendrick,Elvira's House of Horrors,28897860.0,94.0,2022-11-08
Season 17,2,Bank2,Heather Kendrick,Lord of the Rings,51405280.0,97.0,2022-11-08
Season 17,2,Bank2,Heather Kendrick,Star Wars (2017),429412310.0,96.0,2022-11-08
Season 17,2,Bank2,Jake VanKempen,The Munsters,2330230.0,82.0,2022-11-08
Season 17,2,Bank2,Jake VanKempen,Elvira's House of Horrors,14358220.0,92.0,2022-11-08
Season 17,2,Bank2,Jake VanKempen,Lord of the Rings,14912510.0,89.0,2022-11-08
Season 17,2,Bank2,Jake VanKempen,Star Wars (2017),70062210.0,83.0,2022-11-08
Season 17,2,Bank2,Jake VanKempen,Game of Thrones,83576190.0,91.0,2022-11-08
Season 17,2,Bank2,Jason Magnuson,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Jason Magnuson,The Munsters,,,2022-11-08
Season 17,2,Bank2,Jason Magnuson,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Jason Magnuson,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Jason Magnuson,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Jen Avery,Elvira's House of Horrors,5948490.0,84.0,2022-11-08
Season 17,2,Bank2,Jen Avery,Lord of the Rings,7855990.0,84.0,2022-11-08
Season 17,2,Bank2,Jen Avery,The Munsters,11529370.0,91.0,2022-11-08
Season 17,2,Bank2,Jen Avery,Game of Thrones,57197020.0,88.0,2022-11-08
Season 17,2,Bank2,Jen Avery,Star Wars (2017),78798490.0,85.0,2022-11-08
Season 17,2,Bank2,Jim Johnson,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Jim Johnson,The Munsters,,,2022-11-08
Season 17,2,Bank2,Jim Johnson,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Jim Johnson,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Jim Johnson,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Jimmy Raffaele,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Jimmy Raffaele,The Munsters,,,2022-11-08
Season 17,2,Bank2,Jimmy Raffaele,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Jimmy Raffaele,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Jimmy Raffaele,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Joe Pastula,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Joe Pastula,The Munsters,,,2022-11-08
Season 17,2,Bank2,Joe Pastula,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Joe Pastula,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Joe Pastula,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Joe Wade,The Munsters,704150.0,80.0,2022-11-08
Season 17,2,Bank2,Joe Wade,Elvira's House of Horrors,9302400.0,87.0,2022-11-08
Season 17,2,Bank2,Joe Wade,Lord of the Rings,26389450.0,92.0,2022-11-08
Season 17,2,Bank2,Joe Wade,Game of Thrones,32593510.0,84.0,2022-11-08
Season 17,2,Bank2,Joe Wade,Star Wars (2017),207807510.0,92.0,2022-11-08
Season 17,2,Bank2,John Anderson,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,John Anderson,The Munsters,,,2022-11-08
Season 17,2,Bank2,John Anderson,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,John Anderson,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,John Anderson,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Joseph Nebus,Elvira's House of Horrors,4483560.0,83.0,2022-11-08
Season 17,2,Bank2,Joseph Nebus,The Munsters,11879460.0,92.0,2022-11-08
Season 17,2,Bank2,Joseph Nebus,Game of Thrones,42201580.0,85.0,2022-11-08
Season 17,2,Bank2,Joseph Nebus,Lord of the Rings,43544570.0,95.0,2022-11-08
Season 17,2,Bank2,Joseph Nebus,Star Wars (2017),137763660.0,87.0,2022-11-08
Season 17,2,Bank2,Josh Bauer,Lord of the Rings,7516690.0,83.0,2022-11-08
Season 17,2,Bank2,Josh Bauer,Elvira's House of Horrors,8289380.0,86.0,2022-11-08
Season 17,2,Bank2,Josh Bauer,The Munsters,27030670.0,97.0,2022-11-08
Season 17,2,Bank2,Josh Bauer,Game of Thrones,1042255750.0,99.0,2022-11-08
Season 17,2,Bank2,Josh Bauer,Star Wars (2017),1207700340.0,100.0,2022-11-08
Season 17,2,Bank2,Lexi Couture,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Lexi Couture,The Munsters,,,2022-11-08
Season 17,2,Bank2,Lexi Couture,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Lexi Couture,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Lexi Couture,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Linda Edgar,The Munsters,1877520.0,81.0,2022-11-08
Season 17,2,Bank2,Linda Edgar,Elvira's House of Horrors,3948050.0,81.0,2022-11-08
Season 17,2,Bank2,Linda Edgar,Game of Thrones,4973740.0,80.0,2022-11-08
Season 17,2,Bank2,Linda Edgar,Lord of the Rings,6434320.0,82.0,2022-11-08
Season 17,2,Bank2,Linda Edgar,Star Wars (2017),52963540.0,82.0,2022-11-08
Season 17,2,Bank2,Mark Cutler,Lord of the Rings,1958810.0,80.0,2022-11-08
Season 17,2,Bank2,Mark Cutler,The Munsters,3400150.0,83.0,2022-11-08
Season 17,2,Bank2,Mark Cutler,Elvira's House of Horrors,10527380.0,89.0,2022-11-08
Season 17,2,Bank2,Mark Cutler,Game of Thrones,12940340.0,81.0,2022-11-08
Season 17,2,Bank2,Mark Cutler,Star Wars (2017),73705000.0,84.0,2022-11-08
Season 17,2,Bank2,Mike Stewart Jr,Lord of the Rings,11731040.0,86.0,2022-11-08
Season 17,2,Bank2,Mike Stewart Jr,The Munsters,21958760.0,96.0,2022-11-08
Season 17,2,Bank2,Mike Stewart Jr,Star Wars (2017),51886270.0,81.0,2022-11-08
Season 17,2,Bank2,Mike Stewart Jr,Elvira's House of Horrors,63563330.0,98.0,2022-11-08
Season 17,2,Bank2,Mike Stewart Jr,Game of Thrones,775621210.0,98.0,2022-11-08
Season 17,2,Bank2,Nate Freyling,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Nate Freyling,The Munsters,,,2022-11-08
Season 17,2,Bank2,Nate Freyling,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Nate Freyling,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Nate Freyling,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Nate Timperley,The Munsters,10066550.0,88.0,2022-11-08
Season 17,2,Bank2,Nate Timperley,Elvira's House of Horrors,12306680.0,91.0,2022-11-08
Season 17,2,Bank2,Nate Timperley,Lord of the Rings,33028130.0,94.0,2022-11-08
Season 17,2,Bank2,Nate Timperley,Game of Thrones,102191420.0,92.0,2022-11-08
Season 17,2,Bank2,Nate Timperley,Star Wars (2017),549623700.0,97.0,2022-11-08
Season 17,2,Bank2,Nick Couture,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Nick Couture,The Munsters,,,2022-11-08
Season 17,2,Bank2,Nick Couture,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Nick Couture,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Nick Couture,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Patrick Svec,Elvira's House of Horrors,10056850.0,88.0,2022-11-08
Season 17,2,Bank2,Patrick Svec,The Munsters,14135380.0,94.0,2022-11-08
Season 17,2,Bank2,Patrick Svec,Star Wars (2017),30564530.0,80.0,2022-11-08
Season 17,2,Bank2,Patrick Svec,Lord of the Rings,32283780.0,93.0,2022-11-08
Season 17,2,Bank2,Patrick Svec,Game of Thrones,217204530.0,93.0,2022-11-08
Season 17,2,Bank2,Rick Knopik,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Rick Knopik,The Munsters,,,2022-11-08
Season 17,2,Bank2,Rick Knopik,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Rick Knopik,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Rick Knopik,Game of Thrones,,,2022-11-08
Season 17,2,Bank2,Sam Stearley,The Munsters,7609340.0,87.0,2022-11-08
Season 17,2,Bank2,Sam Stearley,Lord of the Rings,45820550.0,96.0,2022-11-08
Season 17,2,Bank2,Sam Stearley,Elvira's House of Horrors,46554320.0,97.0,2022-11-08
Season 17,2,Bank2,Sam Stearley,Star Wars (2017),221668920.0,94.0,2022-11-08
Season 17,2,Bank2,Sam Stearley,Game of Thrones,433743050.0,96.0,2022-11-08
Season 17,2,Bank2,Tim Treichel,Elvira's House of Horrors,10707250.0,90.0,2022-11-08
Season 17,2,Bank2,Tim Treichel,The Munsters,51523190.0,100.0,2022-11-08
Season 17,2,Bank2,Tim Treichel,Lord of the Rings,64527640.0,99.0,2022-11-08
Season 17,2,Bank2,Tim Treichel,Star Wars (2017),207467850.0,91.0,2022-11-08
Season 17,2,Bank2,Tim Treichel,Game of Thrones,410170480.0,95.0,2022-11-08
Season 17,2,Bank2,Todd Schuler,Lord of the Rings,8173530.0,85.0,2022-11-08
Season 17,2,Bank2,Todd Schuler,The Munsters,12982870.0,93.0,2022-11-08
Season 17,2,Bank2,Todd Schuler,Elvira's House of Horrors,31372230.0,95.0,2022-11-08
Season 17,2,Bank2,Todd Schuler,Game of Thrones,47431460.0,86.0,2022-11-08
Season 17,2,Bank2,Todd Schuler,Star Wars (2017),165827650.0,88.0,2022-11-08
Season 17,2,Bank2,Wolff Martin,Lord of the Rings,,,2022-11-08
Season 17,2,Bank2,Wolff Martin,The Munsters,,,2022-11-08
Season 17,2,Bank2,Wolff Martin,Star Wars (2017),,,2022-11-08
Season 17,2,Bank2,Wolff Martin,Elvira's House of Horrors,,,2022-11-08
Season 17,2,Bank2,Wolff Martin,Game of Thrones,,,2022-11-08
Season 17,3,Bank3,Abby Dremstedt,Iron Maiden,,,2022-12-13
Season 17,3,Bank3,Abby Dremstedt,Junk Yard,,,2022-12-13
Season 17,3,Bank3,Abby Dremstedt,TMNT,,,2022-12-13
Season 17,3,Bank3,Abby Dremstedt,Monster Bash,,,2022-12-13
Season 17,3,Bank3,Abby Dremstedt,Godzilla,,,2022-12-13
Season 17,3,Bank3,Allen Robertson,Monster Bash,4971460.0,86.0,2022-12-13
Season 17,3,Bank3,Allen Robertson,TMNT,16476780.0,96.0,2022-12-13
Season 17,3,Bank3,Allen Robertson,Junk Yard,26465560.0,96.0,2022-12-13
Season 17,3,Bank3,Allen Robertson,Godzilla,259588880.0,98.0,2022-12-13
Season 17,3,Bank3,Allen Robertson,Iron Maiden,320310710.0,100.0,2022-12-13
Season 17,3,Bank3,Biff Tate,TMNT,1737640.0,88.0,2022-12-13
Season 17,3,Bank3,Biff Tate,Monster Bash,4018160.0,84.0,2022-12-13
Season 17,3,Bank3,Biff Tate,Junk Yard,18946090.0,95.0,2022-12-13
Season 17,3,Bank3,Biff Tate,Iron Maiden,57627020.0,91.0,2022-12-13
Season 17,3,Bank3,Biff Tate,Godzilla,77570220.0,88.0,2022-12-13
Season 17,3,Bank3,Brian Keillor,Monster Bash,14087180.0,90.0,2022-12-13
Season 17,3,Bank3,Brian Keillor,Junk Yard,14493730.0,93.0,2022-12-13
Season 17,3,Bank3,Brian Keillor,TMNT,22948630.0,99.0,2022-12-13
Season 17,3,Bank3,Brian Keillor,Iron Maiden,62947830.0,92.0,2022-12-13
Season 17,3,Bank3,Brian Keillor,Godzilla,303165590.0,100.0,2022-12-13
Season 17,3,Bank3,Bryan Johnson,TMNT,1868420.0,89.0,2022-12-13
Season 17,3,Bank3,Bryan Johnson,Junk Yard,3243680.0,86.0,2022-12-13
Season 17,3,Bank3,Bryan Johnson,Monster Bash,10056460.0,89.0,2022-12-13
Season 17,3,Bank3,Bryan Johnson,Iron Maiden,46601790.0,89.0,2022-12-13
Season 17,3,Bank3,Bryan Johnson,Godzilla,85421990.0,90.0,2022-12-13
Season 17,3,Bank3,Dan Nelson,Iron Maiden,,,2022-12-13
Season 17,3,Bank3,Dan Nelson,Junk Yard,,,2022-12-13
Season 17,3,Bank3,Dan Nelson,TMNT,,,2022-12-13
Season 17,3,Bank3,Dan Nelson,Monster Bash,,,2022-12-13
Season 17,3,Bank3,Dan Nelson,Godzilla,,,2022-12-13
Season 17,3,Bank3,Danny Clark,TMNT,5340520.0,90.0,2022-12-13
Season 17,3,Bank3,Danny Clark,Junk Yard,27198930.0,97.0,2022-12-13
Season 17,3,Bank3,Danny Clark,Monster Bash,60495960.0,98.0,2022-12-13
Season 17,3,Bank3,Danny Clark,Godzilla,100060100.0,92.0,2022-12-13
Season 17,3,Bank3,Danny Clark,Iron Maiden,293517370.0,99.0,2022-12-13
Season 17,3,Bank3,Derik Schimberg,Junk Yard,32225550.0,98.0,2022-12-13
Season 17,3,Bank3,Derik Schimberg,TMNT,36275840.0,100.0,2022-12-13
Season 17,3,Bank3,Derik Schimberg,Iron Maiden,121300030.0,97.0,2022-12-13
Season 17,3,Bank3,Derik Schimberg,Godzilla,130286890.0,94.0,2022-12-13
Season 17,3,Bank3,Derik Schimberg,Monster Bash,171930690.0,100.0,2022-12-13
Season 17,3,Bank3,Donny Dingwell,Iron Maiden,,,2022-12-13
Season 17,3,Bank3,Donny Dingwell,Junk Yard,,,2022-12-13
Season 17,3,Bank3,Donny Dingwell,TMNT,,,2022-12-13
Season 17,3,Bank3,Donny Dingwell,Monster Bash,,,2022-12-13
Season 17,3,Bank3,Donny Dingwell,Godzilla,,,2022-12-13
Season 17,3,Bank3,Heather Kendrick,Junk Yard,2725080.0,84.0,2022-12-13
Season 17,3,Bank3,Heather Kendrick,TMNT,5620720.0,91.0,2022-12-13
Season 17,3,Bank3,Heather Kendrick,Monster Bash,37755080.0,94.0,2022-12-13
Season 17,3,Bank3,Heather Kendrick,Godzilla,85958050.0,91.0,2022-12-13
Season 17,3,Bank3,Heather Kendrick,Iron Maiden,110426800.0,96.0,2022-12-13
Season 17,3,Bank3,Jake VanKempen,TMNT,1544440.0,87.0,2022-12-13
Season 17,3,Bank3,Jake VanKempen,Monster Bash,3256380.0,83.0,2022-12-13
Season 17,3,Bank3,Jake VanKempen,Junk Yard,13041750.0,92.0,2022-12-13
Season 17,3,Bank3,Jake VanKempen,Iron Maiden,26907500.0,87.0,2022-12-13
Season 17,3,Bank3,Jake VanKempen,Godzilla,58068610.0,87.0,2022-12-13
Season 17,3,Bank3,Jason Magnuson,Iron Maiden,,,2022-12-13
Season 17,3,Bank3,Jason Magnuson,Junk Yard,,,2022-12-13
Season 17,3,Bank3,Jason Magnuson,TMNT,,,2022-12-13
Season 17,3,Bank3,Jason Magnuson,Monster Bash,,,2022-12-13
Season 17,3,Bank3,Jason Magnuson,Godzilla,,,2022-12-13
Season 17,3,Bank3,Jen Avery,TMNT,980450.0,86.0,2022-12-13
Season 17,3,Bank3,Jen Avery,Junk Yard,1539500.0,83.0,2022-12-13
Season 17,3,Bank3,Jen Avery,Iron Maiden,4742260.0,83.0,2022-12-13
Season 17,3,Bank3,Jen Avery,Monster Bash,9364070.0,87.0,2022-12-13
Season 17,3,Bank3,Jen Avery,Godzilla,24530830.0,85.0,2022-12-13
Season 17,3,Bank3,Jim Johnson,TMNT,55530.0,82.0,2022-12-13
Season 17,3,Bank3,Jim Johnson,Junk Yard,2983050.0,85.0,2022-12-13
Season 17,3,Bank3,Jim Johnson,Iron Maiden,6857450.0,84.0,2022-12-13
Season 17,3,Bank3,Jim Johnson,Monster Bash,15395070.0,91.0,2022-12-13
Season 17,3,Bank3,Jim Johnson,Godzilla,19481430.0,84.0,2022-12-13
Season 17,3,Bank3,Jimmy Raffaele,Iron Maiden,,,2022-12-13
Season 17,3,Bank3,Jimmy Raffaele,Junk Yard,,,2022-12-13
Season 17,3,Bank3,Jimmy Raffaele,TMNT,,,2022-12-13
Season 17,3,Bank3,Jimmy Raffaele,Monster Bash,,,2022-12-13
Season 17,3,Bank3,Jimmy Raffaele,Godzilla,,,2022-12-13
Season 17,3,Bank3,Joe Pastula,Iron Maiden,,,2022-12-13
Season 17,3,Bank3,Joe Pastula,Junk Yard,,,2022-12-13
Season 17,3,Bank3,Joe Pastula,TMNT,,,2022-12-13
Season 17,3,Bank3,Joe Pastula,Monster Bash,,,2022-12-13
Season 17,3,Bank3,Joe Pastula,Godzilla,,,2022-12-13
Season 17,3,Bank3,Joe Wade,TMNT,477080.0,84.0,2022-12-13
Season 17,3,Bank3,Joe Wade,Monster Bash,21371970.0,92.0,2022-12-13
